UserId,SessionId,ArticleId_served,Click,Time_Spent
529,529_5,1186,Yes,29
529,529_5,2328,Yes,221
529,529_5,18,No,0
529,529_5,1267,Yes,226
529,529_5,468,Yes,164
530,530_1,2285,Yes,241
530,530_1,22,No,0
530,530_1,1706,Yes,217
530,530_1,770,Yes,252
530,530_1,2897,Yes,194
530,530_1,2498,Yes,185
530,530_2,355,Yes,46
530,530_2,2205,Yes,106
530,530_2,615,Yes,63
530,530_2,1872,Yes,62
530,530_2,2418,No,0
530,530_2,1973,Yes,57
530,530_2,1569,Yes,296
530,530_3,760,Yes,187
530,530_4,2785,Yes,183
530,530_4,1092,No,0
530,530_4,960,Yes,252
530,530_4,2449,Yes,143
530,530_4,2850,No,0
530,530_4,1432,Yes,195
530,530_5,1374,Yes,5
530,530_5,1226,No,0
530,530_5,1108,Yes,278
530,530_5,1170,Yes,289
530,530_5,1127,Yes,166
531,531_1,1726,Yes,37
531,531_1,2848,Yes,273
531,531_1,2554,No,0
531,531_1,987,No,0
532,532_1,395,Yes,86
532,532_2,1574,Yes,83
532,532_2,556,Yes,19
532,532_2,471,No,0
532,532_3,2096,Yes,205
532,532_3,18,Yes,20
532,532_3,380,Yes,239
532,532_3,1235,Yes,85
532,532_3,1885,Yes,296
532,532_3,1188,Yes,107
532,532_3,1199,No,0
532,532_3,1434,Yes,152
533,533_1,1873,Yes,169
533,533_1,1828,Yes,36
533,533_1,2478,Yes,170
533,533_1,219,No,0
533,533_1,1097,Yes,71
533,533_1,953,Yes,105
533,533_1,1650,Yes,208
533,533_1,1932,Yes,46
533,533_2,2080,No,0
533,533_2,425,Yes,113
533,533_2,1029,Yes,197
533,533_2,1392,Yes,295
533,533_2,2603,Yes,237
533,533_2,11,No,0
533,533_3,548,Yes,280
533,533_3,1436,Yes,284
534,534_1,520,Yes,299
534,534_1,2428,Yes,81
534,534_1,94,No,0
534,534_1,1314,Yes,1
534,534_1,990,Yes,188
534,534_1,1908,No,0
534,534_1,1840,Yes,20
534,534_1,1064,No,0
534,534_1,613,Yes,46
534,534_2,2168,Yes,95
534,534_2,2747,Yes,55
534,534_2,1083,Yes,190
534,534_2,2136,Yes,193
534,534_2,483,No,0
534,534_2,948,No,0
534,534_2,92,No,0
534,534_2,2255,Yes,294
534,534_3,128,Yes,286
535,535_1,279,Yes,174
535,535_1,1709,Yes,272
535,535_1,65,No,0
535,535_1,1263,Yes,223
535,535_1,1889,Yes,242
535,535_1,2495,Yes,166
535,535_1,1096,Yes,96
536,536_1,1071,Yes,281
536,536_1,857,Yes,252
536,536_1,115,No,0
536,536_1,76,Yes,212
536,536_1,1092,Yes,201
536,536_1,2763,Yes,265
536,536_1,1518,Yes,201
536,536_1,1906,No,0
536,536_1,427,Yes,13
536,536_2,2437,Yes,278
536,536_2,812,Yes,24
536,536_2,2710,Yes,294
536,536_2,974,Yes,290
536,536_2,1893,Yes,253
536,536_2,1889,Yes,24
536,536_3,2128,Yes,176
536,536_3,2662,Yes,43
536,536_3,2339,Yes,202
536,536_3,1978,Yes,21
536,536_3,10,No,0
536,536_3,2802,No,0
536,536_3,1323,Yes,35
537,537_1,1408,No,0
537,537_1,1865,Yes,150
537,537_1,162,No,0
537,537_1,1109,Yes,67
537,537_1,1613,No,0
538,538_1,2778,Yes,70
538,538_1,969,Yes,164
538,538_1,1471,Yes,299
538,538_1,392,Yes,206
538,538_1,2860,No,0
538,538_1,343,Yes,180
538,538_2,1156,Yes,17
538,538_2,1752,Yes,232
538,538_2,886,No,0
538,538_2,1480,Yes,106
538,538_2,715,No,0
538,538_2,630,Yes,227
538,538_2,615,Yes,105
539,539_1,2347,Yes,29
539,539_1,1626,Yes,134
539,539_1,1364,Yes,276
539,539_1,2377,Yes,117
539,539_1,2548,Yes,22
539,539_1,1137,Yes,8
539,539_2,513,Yes,232
539,539_2,2365,Yes,173
539,539_2,599,Yes,187
539,539_2,2653,Yes,290
539,539_2,2309,No,0
539,539_2,1666,Yes,54
539,539_2,1274,Yes,29
539,539_2,46,Yes,52
539,539_3,1394,Yes,41
539,539_3,12,Yes,244
539,539_3,1898,Yes,230
539,539_4,1865,Yes,288
540,540_1,772,Yes,143
540,540_1,2857,Yes,277
540,540_1,2619,Yes,39
540,540_1,1829,No,0
540,540_2,1619,Yes,231
540,540_2,2430,No,0
540,540_2,1477,No,0
540,540_2,863,Yes,236
540,540_2,2299,No,0
540,540_2,773,Yes,300
540,540_2,1217,Yes,210
540,540_2,1764,Yes,300
540,540_2,722,No,0
540,540_3,910,Yes,92
540,540_3,1466,Yes,140
540,540_3,607,No,0
540,540_3,1806,Yes,65
540,540_3,2516,Yes,182
540,540_3,771,Yes,49
540,540_3,1036,Yes,129
540,540_3,2421,Yes,170
540,540_3,2396,Yes,233
540,540_3,1217,Yes,67
540,540_4,1085,Yes,225
540,540_4,2133,Yes,275
540,540_4,971,No,0
540,540_4,2142,Yes,3
540,540_5,1634,Yes,212
540,540_5,599,Yes,280
540,540_5,649,No,0
540,540_5,1694,Yes,266
540,540_5,1576,Yes,221
540,540_5,2791,Yes,290
541,541_1,1378,Yes,175
541,541_1,2258,Yes,22
541,541_1,1865,No,0
541,541_1,833,Yes,266
541,541_1,1849,Yes,16
541,541_1,482,Yes,174
541,541_2,1147,Yes,88
541,541_2,1471,Yes,239
541,541_2,2388,No,0
541,541_2,1372,Yes,82
541,541_2,1473,No,0
541,541_2,585,Yes,104
541,541_2,2231,Yes,189
541,541_2,2028,Yes,7
542,542_1,2897,Yes,2
542,542_1,822,Yes,168
542,542_2,41,Yes,272
542,542_2,1385,Yes,194
542,542_2,358,Yes,88
542,542_2,1905,Yes,207
542,542_2,320,Yes,57
542,542_2,297,Yes,74
542,542_2,1844,No,0
543,543_1,2718,Yes,13
543,543_1,1185,No,0
543,543_1,2800,Yes,25
543,543_1,2016,Yes,4
543,543_2,173,Yes,125
543,543_2,565,No,0
543,543_2,774,No,0
543,543_2,2006,Yes,193
543,543_2,1784,No,0
543,543_2,1843,No,0
543,543_2,2735,No,0
543,543_2,1269,Yes,232
543,543_2,1857,No,0
543,543_2,641,Yes,149
543,543_3,2640,No,0
543,543_4,1641,Yes,166
543,543_4,1920,Yes,204
543,543_4,2460,Yes,84
543,543_4,142,No,0
543,543_4,1942,Yes,61
544,544_1,2696,Yes,150
544,544_1,1180,Yes,157
544,544_1,2115,Yes,248
544,544_1,822,Yes,2
544,544_1,2513,Yes,281
544,544_1,1365,Yes,289
544,544_1,45,Yes,96
544,544_1,1553,Yes,107
544,544_1,1362,Yes,216
544,544_2,1922,No,0
544,544_3,2562,Yes,38
544,544_3,1649,Yes,161
544,544_3,2103,Yes,65
544,544_3,1698,Yes,110
544,544_3,2575,Yes,161
544,544_3,1406,Yes,228
544,544_4,2323,Yes,7
544,544_4,723,Yes,190
544,544_5,1737,Yes,172
544,544_5,1034,Yes,35
544,544_5,1847,No,0
544,544_5,117,Yes,293
544,544_5,692,Yes,102
544,544_5,1583,Yes,225
544,544_5,157,Yes,25
544,544_5,1670,No,0
545,545_1,70,No,0
545,545_1,2792,No,0
545,545_1,1054,Yes,104
545,545_1,1147,Yes,238
545,545_1,1331,Yes,112
545,545_1,1811,Yes,82
545,545_1,1193,Yes,120
545,545_1,2723,Yes,136
545,545_1,448,Yes,202
545,545_2,322,No,0
545,545_2,1107,Yes,279
545,545_2,2241,Yes,190
545,545_2,1273,Yes,262
545,545_2,1558,Yes,171
545,545_2,208,No,0
545,545_2,2151,Yes,258
545,545_3,211,Yes,218
545,545_3,2516,Yes,80
545,545_3,11,Yes,279
545,545_3,1918,Yes,178
545,545_3,524,Yes,298
545,545_3,252,Yes,63
545,545_3,225,Yes,14
545,545_3,928,Yes,108
545,545_3,613,Yes,77
545,545_3,1566,Yes,29
545,545_4,586,Yes,161
545,545_4,2213,Yes,247
545,545_4,1764,No,0
546,546_1,773,Yes,150
546,546_1,91,Yes,282
546,546_1,340,Yes,284
546,546_1,356,Yes,262
546,546_1,1533,Yes,69
546,546_1,1286,Yes,15
546,546_2,1798,Yes,42
546,546_2,1558,No,0
546,546_2,2851,Yes,114
546,546_2,2201,Yes,150
546,546_3,2653,Yes,255
546,546_3,910,Yes,160
546,546_3,375,Yes,58
546,546_4,349,Yes,183
546,546_4,50,Yes,86
546,546_4,203,Yes,176
546,546_4,691,Yes,197
546,546_4,1919,Yes,120
546,546_4,1039,Yes,82
546,546_4,1844,Yes,21
546,546_5,1750,Yes,7
546,546_5,1120,Yes,68
547,547_1,965,No,0
547,547_1,424,No,0
547,547_1,1570,No,0
547,547_1,810,Yes,159
547,547_1,2133,Yes,60
547,547_1,2744,No,0
547,547_2,365,Yes,57
547,547_2,761,Yes,177
547,547_2,1164,Yes,68
547,547_2,1244,Yes,228
547,547_2,1241,Yes,16
547,547_2,1179,Yes,152
547,547_2,174,Yes,91
547,547_2,447,Yes,172
547,547_2,1458,No,0
547,547_2,199,No,0
548,548_1,763,Yes,189
548,548_1,1360,No,0
548,548_1,67,Yes,184
548,548_1,2539,Yes,231
548,548_1,995,No,0
548,548_1,1201,No,0
548,548_2,673,Yes,250
548,548_2,1550,Yes,121
548,548_2,2470,No,0
548,548_2,1189,Yes,270
548,548_2,1544,Yes,73
548,548_2,172,No,0
548,548_2,194,Yes,20
548,548_2,430,Yes,184
548,548_2,1784,Yes,90
548,548_2,1081,Yes,71
548,548_3,2805,Yes,42
548,548_4,1788,Yes,195
549,549_1,705,Yes,254
549,549_1,1151,Yes,197
549,549_1,2244,No,0
549,549_1,2178,Yes,146
549,549_1,1381,Yes,281
549,549_1,1607,Yes,242
549,549_1,695,Yes,1
549,549_1,2120,No,0
549,549_1,2602,Yes,43
549,549_2,292,Yes,48
549,549_2,1686,Yes,120
549,549_2,2804,Yes,249
549,549_2,117,Yes,1
549,549_2,1220,Yes,44
549,549_2,702,Yes,183
549,549_2,2326,No,0
549,549_2,602,Yes,293
549,549_2,2446,Yes,20
549,549_3,1879,No,0
549,549_3,2127,Yes,92
549,549_3,1343,Yes,133
549,549_3,2450,No,0
549,549_3,2069,Yes,266
549,549_3,2360,No,0
549,549_3,1895,Yes,117
549,549_4,1229,Yes,3
549,549_4,155,Yes,64
549,549_4,2175,Yes,223
549,549_4,1379,Yes,135
549,549_4,835,Yes,1
549,549_4,123,No,0
549,549_4,2643,No,0
549,549_5,183,Yes,217
549,549_5,2376,No,0
550,550_1,2589,No,0
550,550_1,1650,Yes,54
550,550_1,563,Yes,129
550,550_1,1369,Yes,129
550,550_1,851,Yes,40
550,550_1,2016,Yes,14
550,550_1,347,Yes,44
550,550_1,846,Yes,171
550,550_1,2470,No,0
550,550_2,108,Yes,94
550,550_2,868,No,0
550,550_3,1380,Yes,4
550,550_3,122,Yes,79
550,550_3,28,Yes,260
550,550_3,1002,No,0
550,550_3,2319,Yes,247
550,550_3,349,Yes,258
550,550_4,2705,Yes,253
550,550_4,600,Yes,124
550,550_4,1011,Yes,280
550,550_4,2895,Yes,159
550,550_4,2803,Yes,101
550,550_4,2460,Yes,37
550,550_4,2168,Yes,164
550,550_4,2841,Yes,294
550,550_4,2769,Yes,118
551,551_1,100,Yes,10
551,551_1,187,Yes,9
551,551_1,1065,Yes,118
551,551_2,1004,No,0
551,551_2,904,Yes,82
551,551_3,1655,Yes,169
551,551_4,130,Yes,268
551,551_5,2280,Yes,23
551,551_5,434,Yes,41
552,552_1,339,Yes,176
552,552_1,755,No,0
552,552_1,1744,No,0
552,552_1,629,Yes,43
552,552_1,2362,No,0
552,552_1,1028,Yes,285
552,552_1,1707,No,0
552,552_1,2242,Yes,129
552,552_2,1806,Yes,110
552,552_2,107,Yes,38
552,552_2,1599,No,0
552,552_2,280,Yes,42
552,552_2,2599,No,0
552,552_2,719,No,0
552,552_3,1801,Yes,300
552,552_3,355,Yes,275
552,552_3,607,No,0
552,552_3,2052,Yes,5
552,552_3,2353,No,0
552,552_3,1369,Yes,200
552,552_3,861,Yes,152
552,552_3,2393,Yes,33
552,552_3,1033,Yes,146
552,552_3,2168,No,0
553,553_1,2437,No,0
553,553_1,2335,Yes,234
553,553_2,2268,Yes,177
553,553_2,2069,No,0
553,553_3,577,Yes,155
553,553_4,2869,Yes,183
553,553_4,1978,Yes,89
553,553_4,468,Yes,49
553,553_4,664,No,0
553,553_4,1396,Yes,268
553,553_4,2526,No,0
553,553_4,2415,Yes,189
553,553_5,553,Yes,186
554,554_1,1776,Yes,289
554,554_1,450,No,0
554,554_1,2018,Yes,133
554,554_1,63,No,0
554,554_2,1647,Yes,132
554,554_2,941,Yes,241
554,554_3,544,Yes,281
554,554_3,1656,Yes,100
554,554_3,2611,No,0
554,554_3,108,Yes,175
554,554_3,347,Yes,215
554,554_3,2222,Yes,182
554,554_3,707,Yes,2
554,554_3,2324,Yes,153
554,554_4,182,No,0
554,554_4,1711,Yes,208
554,554_4,1199,Yes,105
554,554_4,2182,No,0
554,554_4,1405,Yes,97
554,554_4,2868,Yes,31
554,554_4,2083,Yes,59
554,554_5,518,Yes,180
554,554_5,2557,Yes,180
554,554_5,1258,Yes,237
554,554_5,2248,Yes,136
555,555_1,305,No,0
555,555_1,1872,Yes,50
555,555_1,726,Yes,152
555,555_1,2744,Yes,197
555,555_1,2190,Yes,126
555,555_1,1846,Yes,14
555,555_1,1175,Yes,34
555,555_2,50,Yes,109
555,555_2,1754,Yes,234
555,555_2,524,No,0
555,555_2,642,Yes,218
555,555_2,2496,Yes,149
555,555_2,2736,Yes,110
555,555_2,1216,No,0
555,555_2,1745,No,0
555,555_2,1473,No,0
555,555_3,35,Yes,276
555,555_3,1959,No,0
555,555_4,864,Yes,168
555,555_4,2599,Yes,281
555,555_4,2699,Yes,288
555,555_4,2791,Yes,9
555,555_4,1570,No,0
555,555_4,723,Yes,180
555,555_4,2113,Yes,53
555,555_4,1769,No,0
555,555_4,721,Yes,204
555,555_5,985,No,0
555,555_5,2756,Yes,157
556,556_1,1240,Yes,164
556,556_1,1780,No,0
556,556_1,2435,Yes,154
556,556_1,155,No,0
556,556_1,377,Yes,73
557,557_1,122,Yes,171
557,557_1,2578,Yes,204
557,557_1,722,Yes,208
557,557_1,2346,Yes,213
558,558_1,1874,Yes,164
558,558_1,478,Yes,115
558,558_1,424,Yes,205
558,558_1,1515,No,0
558,558_1,959,Yes,221
558,558_1,1211,Yes,238
558,558_1,776,Yes,121
558,558_1,1883,No,0
558,558_2,1409,Yes,91
558,558_2,1993,Yes,131
558,558_2,2672,No,0
558,558_2,2319,No,0
558,558_2,2234,Yes,151
558,558_2,647,No,0
558,558_2,670,Yes,126
558,558_2,1059,Yes,119
558,558_2,1297,No,0
558,558_2,1075,Yes,139
558,558_3,438,Yes,30
558,558_3,2502,Yes,254
558,558_3,2608,No,0
558,558_3,854,Yes,230
558,558_4,928,Yes,211
558,558_4,2077,No,0
558,558_4,248,No,0
558,558_4,931,Yes,6
558,558_4,976,Yes,185
558,558_4,1970,Yes,215
558,558_4,1347,Yes,192
558,558_4,1616,Yes,55
558,558_4,537,Yes,258
559,559_1,2470,Yes,300
559,559_1,117,Yes,70
559,559_2,256,No,0
559,559_2,1566,Yes,199
559,559_2,1029,Yes,271
560,560_1,2779,Yes,52
560,560_1,224,No,0
560,560_1,1829,Yes,136
560,560_1,905,Yes,40
560,560_1,1907,Yes,172
560,560_2,1182,Yes,235
560,560_2,1667,Yes,7
560,560_3,2158,Yes,194
560,560_3,976,Yes,72
560,560_3,2769,Yes,227
560,560_3,271,Yes,46
560,560_3,2246,Yes,157
560,560_3,2125,Yes,63
560,560_3,406,Yes,186
560,560_3,1850,No,0
560,560_3,2873,Yes,114
561,561_1,1470,Yes,260
561,561_1,99,Yes,185
561,561_1,2116,Yes,208
561,561_1,868,Yes,187
561,561_1,2582,Yes,64
562,562_1,1431,Yes,291
562,562_1,2242,Yes,147
562,562_1,904,Yes,100
562,562_1,1147,Yes,69
562,562_1,2124,Yes,181
562,562_1,1111,No,0
562,562_1,2545,Yes,163
562,562_1,679,Yes,52
562,562_1,285,Yes,36
562,562_2,1174,Yes,140
562,562_2,2506,Yes,214
563,563_1,1357,No,0
563,563_1,219,Yes,258
563,563_1,2737,No,0
563,563_1,2488,Yes,280
563,563_2,114,Yes,189
563,563_2,806,No,0
563,563_3,1973,No,0
563,563_3,1043,Yes,94
563,563_3,2101,Yes,182
563,563_3,546,Yes,107
563,563_3,221,Yes,211
563,563_3,2118,Yes,227
563,563_3,1619,Yes,71
563,563_3,1565,Yes,112
564,564_1,1053,Yes,206
564,564_1,483,No,0
564,564_1,2027,Yes,39
564,564_1,1864,No,0
564,564_1,2346,Yes,26
564,564_1,2487,Yes,198
564,564_1,1884,Yes,243
564,564_1,2329,No,0
564,564_1,540,No,0
564,564_1,1059,No,0
565,565_1,2460,Yes,47
565,565_1,832,No,0
565,565_1,853,Yes,270
565,565_1,1089,Yes,219
565,565_1,1364,No,0
565,565_1,851,Yes,249
565,565_2,2425,No,0
565,565_2,2518,Yes,177
565,565_3,1999,Yes,254
565,565_4,2675,Yes,184
565,565_4,812,Yes,129
566,566_1,395,Yes,111
566,566_1,2257,No,0
566,566_1,1077,Yes,37
566,566_1,1214,No,0
566,566_1,250,Yes,102
566,566_2,1994,No,0
566,566_2,1822,No,0
567,567_1,1822,Yes,74
567,567_1,1587,Yes,54
567,567_1,524,Yes,9
567,567_2,1925,No,0
567,567_3,2380,Yes,42
567,567_3,1197,Yes,108
567,567_3,274,Yes,122
567,567_4,1727,Yes,46
567,567_4,2779,Yes,38
567,567_4,2604,Yes,142
567,567_4,1590,Yes,39
567,567_4,1127,Yes,102
567,567_4,1067,Yes,294
567,567_4,2670,Yes,21
567,567_4,432,Yes,290
567,567_5,1360,No,0
567,567_5,1940,Yes,232
567,567_5,1876,Yes,300
567,567_5,678,Yes,227
567,567_5,2406,Yes,47
567,567_5,2075,Yes,83
567,567_5,576,Yes,44
567,567_5,150,Yes,165
567,567_5,343,No,0
568,568_1,1194,Yes,59
568,568_1,1190,Yes,219
568,568_1,810,Yes,250
568,568_1,1167,Yes,120
568,568_1,276,Yes,203
568,568_2,647,Yes,234
568,568_2,2628,Yes,229
568,568_2,717,Yes,36
568,568_3,1064,Yes,221
568,568_3,2241,Yes,228
568,568_3,717,Yes,41
568,568_3,1799,Yes,259
568,568_3,688,Yes,86
568,568_3,297,Yes,205
568,568_3,953,Yes,59
568,568_3,1707,Yes,148
568,568_4,869,Yes,133
568,568_4,1572,Yes,111
568,568_4,1432,No,0
568,568_4,2470,No,0
569,569_1,2773,Yes,292
569,569_1,2587,Yes,204
570,570_1,410,Yes,237
570,570_1,721,Yes,156
570,570_1,1273,Yes,232
570,570_1,926,No,0
570,570_1,2377,No,0
570,570_1,1898,Yes,224
570,570_2,528,Yes,141
571,571_1,583,No,0
571,571_2,2554,Yes,70
571,571_2,1959,Yes,253
571,571_3,712,No,0
571,571_3,874,Yes,10
571,571_3,375,Yes,125
571,571_3,1623,Yes,233
571,571_3,2828,No,0
571,571_3,2144,Yes,111
571,571_3,1875,Yes,204
571,571_3,458,Yes,293
571,571_3,1908,Yes,231
571,571_3,2832,Yes,32
572,572_1,2628,Yes,6
572,572_1,726,No,0
573,573_1,552,Yes,206
573,573_1,2742,Yes,182
573,573_1,1645,Yes,120
573,573_1,2097,Yes,152
573,573_1,299,No,0
573,573_2,1385,Yes,35
573,573_2,682,Yes,64
573,573_2,2513,Yes,213
573,573_2,2481,Yes,248
573,573_2,596,No,0
573,573_2,1735,Yes,81
573,573_2,1046,Yes,256
573,573_2,1471,Yes,73
573,573_2,47,No,0
573,573_2,723,Yes,59
573,573_3,630,No,0
573,573_3,340,Yes,180
573,573_3,658,No,0
573,573_3,728,Yes,3
573,573_3,2120,No,0
573,573_3,5,No,0
573,573_3,123,Yes,41
573,573_3,472,Yes,262
573,573_4,283,Yes,273
573,573_4,1833,Yes,78
573,573_4,1153,Yes,139
573,573_4,2539,Yes,254
573,573_4,1451,Yes,26
573,573_4,1231,Yes,133
573,573_4,2289,Yes,118
573,573_4,1146,Yes,62
573,573_4,2205,Yes,259
573,573_4,2893,No,0
574,574_1,2166,Yes,17
574,574_1,2651,Yes,80
574,574_1,1698,Yes,216
574,574_1,2092,Yes,265
574,574_1,2554,Yes,125
574,574_1,458,Yes,129
574,574_1,1298,No,0
574,574_2,1710,Yes,226
574,574_2,2080,Yes,1
574,574_2,1747,No,0
574,574_2,1372,Yes,167
574,574_2,1749,Yes,31
574,574_2,1888,Yes,137
574,574_3,1747,No,0
574,574_3,824,No,0
574,574_4,126,Yes,66
574,574_4,2122,Yes,43
574,574_4,2048,Yes,274
574,574_4,1628,Yes,98
574,574_4,676,Yes,170
574,574_4,1141,Yes,150
574,574_4,274,Yes,152
574,574_5,1597,Yes,5
574,574_5,2742,Yes,222
574,574_5,2000,Yes,288
574,574_5,1204,Yes,266
574,574_5,1105,Yes,126
575,575_1,983,No,0
575,575_1,2530,Yes,192
575,575_1,269,Yes,283
575,575_1,2700,Yes,123
575,575_1,2032,No,0
575,575_1,1658,Yes,73
575,575_1,1920,No,0
575,575_1,2566,Yes,35
575,575_2,2765,No,0
575,575_2,2842,Yes,253
575,575_2,640,No,0
575,575_2,831,No,0
575,575_2,705,Yes,261
575,575_2,2310,Yes,285
575,575_2,2194,Yes,103
575,575_3,2702,Yes,151
575,575_3,2512,Yes,202
575,575_3,993,Yes,40
575,575_3,2614,No,0
576,576_1,1348,Yes,266
576,576_1,1124,Yes,112
576,576_2,1858,Yes,56
576,576_2,653,Yes,47
576,576_2,1882,No,0
576,576_2,2147,Yes,240
576,576_2,813,Yes,173
576,576_2,1313,No,0
576,576_2,1947,No,0
576,576_2,1576,Yes,188
576,576_3,1703,No,0
576,576_3,487,No,0
576,576_3,772,Yes,264
577,577_1,2350,No,0
577,577_2,355,Yes,134
577,577_2,166,Yes,296
577,577_2,947,Yes,47
577,577_2,2352,Yes,78
577,577_2,1111,Yes,211
577,577_2,2700,Yes,149
577,577_2,709,Yes,5
577,577_3,517,Yes,261
577,577_3,180,Yes,59
577,577_3,1377,No,0
578,578_1,2727,Yes,81
578,578_1,726,Yes,225
578,578_1,916,No,0
578,578_1,1170,Yes,65
578,578_2,1947,Yes,2
578,578_2,1283,Yes,60
578,578_2,1189,Yes,70
578,578_3,602,No,0
578,578_3,1252,Yes,191
578,578_3,2562,Yes,140
578,578_3,1932,Yes,95
578,578_3,225,No,0
578,578_3,1535,Yes,130
578,578_3,2267,Yes,239
578,578_3,1304,Yes,180
579,579_1,1458,Yes,97
579,579_1,815,Yes,140
579,579_1,798,Yes,199
579,579_2,2783,No,0
579,579_2,2216,No,0
579,579_2,2434,No,0
579,579_3,1922,Yes,239
579,579_3,1925,No,0
579,579_3,2607,Yes,288
579,579_3,2842,Yes,245
579,579_3,399,Yes,230
579,579_3,1504,Yes,125
579,579_3,1637,Yes,21
579,579_3,2592,Yes,169
579,579_3,1658,Yes,257
579,579_4,86,Yes,278
579,579_4,2840,No,0
579,579_5,933,No,0
579,579_5,2525,No,0
579,579_5,2875,No,0
579,579_5,2176,Yes,198
579,579_5,1704,No,0
579,579_5,2284,Yes,42
579,579_5,948,Yes,132
580,580_1,2673,Yes,247
580,580_1,2418,Yes,121
580,580_1,948,No,0
580,580_1,1310,Yes,1
581,581_1,2776,Yes,223
581,581_1,1673,No,0
581,581_2,1300,Yes,210
581,581_3,643,Yes,186
581,581_3,667,No,0
581,581_3,258,Yes,243
581,581_3,2244,Yes,171
581,581_3,1639,No,0
581,581_4,1596,Yes,189
581,581_4,2722,Yes,139
581,581_4,1661,Yes,89
581,581_4,78,Yes,105
581,581_4,301,Yes,136
581,581_4,582,Yes,189
581,581_4,511,Yes,34
581,581_4,685,No,0
581,581_4,2186,Yes,179
581,581_4,623,Yes,108
582,582_1,530,Yes,151
582,582_1,2773,Yes,279
582,582_1,1014,Yes,286
582,582_1,1194,Yes,179
582,582_1,2432,Yes,275
582,582_1,998,Yes,90
582,582_2,2305,No,0
582,582_3,1011,Yes,192
582,582_4,2024,No,0
582,582_4,1647,No,0
582,582_4,119,No,0
582,582_4,57,No,0
582,582_4,2597,Yes,151
582,582_4,1082,Yes,282
583,583_1,2418,No,0
583,583_1,1470,Yes,216
583,583_1,2344,Yes,202
583,583_1,1237,Yes,136
583,583_1,2422,Yes,67
583,583_1,1011,Yes,237
583,583_1,2760,No,0
583,583_1,551,Yes,166
583,583_1,1321,Yes,275
583,583_1,1669,Yes,26
584,584_1,2477,Yes,102
584,584_1,1520,Yes,288
584,584_1,1898,Yes,5
584,584_1,2809,Yes,300
584,584_1,377,No,0
584,584_1,787,No,0
584,584_2,684,Yes,164
584,584_2,2589,No,0
584,584_2,686,No,0
584,584_2,1468,Yes,289
584,584_2,395,Yes,271
584,584_2,2486,Yes,113
584,584_2,1495,Yes,50
584,584_2,581,Yes,93
584,584_2,1004,Yes,11
585,585_1,1575,Yes,265
585,585_1,2079,Yes,206
585,585_1,1911,No,0
585,585_1,2,Yes,5
585,585_1,2064,Yes,218
586,586_1,601,Yes,141
586,586_1,1277,Yes,269
586,586_1,926,Yes,25
586,586_1,653,No,0
586,586_1,1185,Yes,1
586,586_1,2597,Yes,264
586,586_1,1067,Yes,70
586,586_1,1873,Yes,86
586,586_1,1849,Yes,275
586,586_1,2462,No,0
586,586_2,1108,Yes,256
586,586_2,2856,Yes,193
587,587_1,1551,No,0
587,587_1,137,Yes,26
587,587_1,1949,Yes,116
587,587_1,2420,Yes,80
587,587_1,1616,Yes,211
587,587_1,506,Yes,144
587,587_2,2534,Yes,71
587,587_2,730,No,0
587,587_2,523,Yes,240
587,587_2,1723,Yes,112
587,587_2,1219,Yes,112
587,587_2,752,No,0
587,587_2,1791,No,0
587,587_3,1219,Yes,207
587,587_3,1202,Yes,182
587,587_3,1605,Yes,153
587,587_3,2300,Yes,220
587,587_3,2157,Yes,200
587,587_3,100,Yes,296
587,587_4,635,Yes,249
587,587_4,541,Yes,246
587,587_4,424,Yes,85
587,587_4,1566,Yes,47
587,587_4,521,No,0
587,587_4,263,Yes,99
587,587_4,1623,Yes,260
587,587_4,2274,Yes,232
587,587_4,1785,Yes,53
587,587_4,2846,Yes,81
587,587_5,2541,Yes,21
587,587_5,470,Yes,135
587,587_5,2525,Yes,258
587,587_5,315,Yes,200
587,587_5,934,No,0
587,587_5,2359,Yes,112
587,587_5,2642,Yes,233
587,587_5,2714,No,0
587,587_5,2385,Yes,262
588,588_1,369,Yes,158
588,588_1,1696,Yes,298
588,588_1,192,No,0
588,588_1,2496,Yes,217
588,588_1,1917,Yes,156
588,588_1,2675,Yes,88
588,588_1,118,Yes,201
588,588_2,1380,Yes,168
588,588_2,2115,No,0
588,588_2,406,Yes,225
588,588_2,495,Yes,116
588,588_2,1467,Yes,149
588,588_2,222,Yes,167
588,588_2,276,Yes,110
588,588_2,2319,Yes,253
588,588_3,965,Yes,260
588,588_3,1953,Yes,82
588,588_3,1446,Yes,258
588,588_3,603,Yes,249
588,588_3,1978,Yes,90
588,588_3,2534,Yes,150
588,588_3,1673,No,0
588,588_3,1184,Yes,138
589,589_1,435,Yes,292
589,589_1,2843,Yes,50
589,589_1,2512,Yes,182
589,589_1,1954,No,0
589,589_1,2360,Yes,275
589,589_1,2302,Yes,300
589,589_1,943,Yes,163
589,589_1,590,Yes,83
589,589_1,109,No,0
589,589_1,565,Yes,16
589,589_2,1569,Yes,94
589,589_2,794,Yes,266
589,589_2,451,No,0
589,589_2,2600,No,0
589,589_2,2774,Yes,171
589,589_2,2897,Yes,16
589,589_2,1255,No,0
589,589_2,1388,Yes,142
589,589_2,216,Yes,139
589,589_2,2295,Yes,173
589,589_3,769,Yes,292
589,589_3,1608,Yes,89
589,589_3,1168,No,0
589,589_3,1109,Yes,31
